v1
3.993632
4.010314
4.0115285
4.012029
4.0120425
4.0120473
4.012048
4.0120454
4.0120463
4.012037
4.0120306
4.0120387
4.012049
4.012045
4.0120635
4.012064
4.0122657
4.013078
4.013489
4.0133204
4.01335
4.0149307
4.0135484
4.0159917
4.013779
4.012719
4.0140185
4.014393
4.01395
4.01502
4.0156074
4.014218
4.0141606
4.0169067
4.016665
4.016632
4.0161753
4.014053
4.014054
4.013127
4.0137877
4.012484
4.01252
4.0122066
4.0122485
4.0123487
4.0317683
4.0316463
3.9352703
4.0315647
3.8354373
3.8042088
3.833682
4.0313635
3.8328462
3.8041692
3.8041692
4.0317307
3.7327387
3.786068
3.732543
3.9240212
3.9240186
3.9240823
3.91897
3.9240184
3.9240305
4.011925
4.0125146
4.0120573
4.012045
4.0120616
4.030312
4.031408
4.0316195
4.0316806
4.028191
4.02482
4.0293202
4.0282464
4.0208726
4.0111365
4.005999
4.0094934
4.0117135
4.012023
4.012045
4.012048
4.0120153
4.0120254
4.0120115
4.01191
4.0118732
4.011557
4.0116286
4.0117464
4.011528
4.0118065
4.012034
4.0127006
4.0133543
4.0141835
4.014127
4.0122113
4.0165997
4.0138564
4.016561
4.0166926
4.0129275
4.017597
4.0137963
4.0168405
4.014015
4.012715
4.0133977
4.0133395
4.012985
4.013135
4.01391
4.0157676
4.014177
4.016736
4.0159793
4.017283
4.0165057
4.0173335
4.0167336
4.012936
4.01396
4.012545
4.0121784
4.0124245
4.012203
4.012212
4.012135
4.012262
4.0121474
4.0167375
4.03177
4.0310526
4.0100627
4.0307374
3.8354383
3.8041775
3.8354418
4.0271025
3.8176708
3.8041692
3.8041694
4.0275774
3.7325792
3.7327168
3.7941866
3.9240205
3.9240186
3.9240158
3.886557
3.9240186
3.9240212
4.0120482
4.0133452
4.012055
4.0120506
4.016724
4.025087
4.031702
4.0316844
4.031631
4.028502
4.029826
4.028271
4.0295854
4.025697
4.010781
4.0056567
4.008765
4.011552
4.012019
4.012043
4.0120473
4.0119314
4.0120482
4.012038
4.0120406
4.012014
4.0120335
4.011976
4.0119977
4.0119853
4.012046
4.0120387
4.012778
4.0147047
4.0164866
4.0169945
4.0191503
4.012396
4.0175843
4.020703
4.016585
4.0153575
4.0289016
4.0131564
4.0213428
4.014796
4.015407
4.013428
4.015407
4.016288
4.013063
4.0133595
4.015908
4.0151663
4.014972
4.014852
4.012164
4.0133085
4.013945
4.015549
4.01231
4.0142083
4.0135055
4.0144577
4.0129366
4.0125747
4.014555
4.01349
4.0165496
4.012542
4.0123696
4.0127897
4.0125256
4.0124745
4.012202
4.012342
4.031753
4.0205255
4.0052514
4.0308876
3.8354597
3.812152
3.8354416
4.0308127
3.833771
3.8041692
3.8041692
4.0177445
3.80301
3.7490628
3.7336304
3.9247136
3.924582
3.9240117
3.9240189
3.9240332
3.9244816
4.012052
4.0188336
4.0120807
4.0120616
4.0199637
4.0316367
4.031692
4.0317235
4.031553
4.0256753
4.0253005
4.0181847
4.008019
4.0116506
3.9954457
4.0077415
4.0111394
4.0120363
4.0120482
4.0120406
4.0119863
4.0113573
4.0117707
4.0117826
4.01165
4.011751
4.0115347
4.011802
4.0121984
4.012915
4.014314
4.0141487
4.0165753
4.014148
4.014088
4.0166297
4.016687
4.0172725
4.016557
4.01509
4.013476
4.013636
4.0124526
4.0127025
4.0121264
4.012115
4.0121946
4.0122385
4.012373
4.012148
4.0128417
4.0125
4.015749
4.013126
4.0174217
4.014717
4.0167403
4.0190997
4.0166335
4.015076
4.0166364
4.0172324
4.0155807
4.0129056
4.015122
4.016777
4.014918
4.012819
4.013022
4.0128303
4.0128117
4.031771
4.029966
3.9615877
3.820377
3.8354416
3.8041728
3.8354418
3.8399677
3.8297222
3.8041692
3.8089354
4.019352
3.7325184
3.732896
3.9239755
3.92402
3.886594
3.9240105
3.8895483
3.9240174
3.9240193
4.012042
4.0121136
4.0120435
4.0059857
4.0279365
4.025616
4.030091
4.0303197
4.0310364
4.0310326
4.0270104
4.018916
4.024758
4.013657
3.9890733
4.007423
4.011397
4.0120306
4.0119433
4.0119333
4.012048
4.0119386
4.0120487
4.012048
4.0120435
4.0120206
4.012043
4.0120096
4.012034
4.0119977
4.0124135
4.012079
4.012415
4.012409
4.0129733
4.0134583
4.016619
4.0149817
4.0138803
4.0143933
4.020428
4.0166993
4.0177884
4.0144715
4.0202007
4.0197473
4.016424
4.016506
4.0126977
4.014147
4.012499
4.014318
4.0126023
4.0130386
4.0142956
4.0141473
4.012461
4.0125346
4.0152326
4.0126395
4.0135903
4.0123816
4.013712
4.012275
4.0133395
4.031771
4.030332
3.9020011
4.0298615
3.8354363
3.8041692
3.8354414
4.03131
3.7682233
3.8041415
3.804171
4.0318255
3.7325137
3.8036335
3.9240017
3.92407
3.8844955
3.9164805
3.8842468
3.9240186
3.9240184
4.0120482
4.0119205
4.0120487
4.0055866
4.0120664
4.0095806
4.0216756
4.017814
4.031386
4.0189247
4.0283737
4.028042
4.0301294
4.015406
4.012595
4.0120053
4.01172
4.01183
4.012032
4.011927
4.0120482
4.0118093
4.011317
4.0034604
3.9832249
3.9641814
3.9555004
3.954832
3.9559903
3.9603107
4.008142
4.010645
4.0146604
4.012889
4.0148573
4.016561
4.0147285
4.021915
4.016584
4.0205173
4.020699
4.0278068
4.027018
4.0195827
4.0164
4.0164275
4.0222645
4.0222917
4.0181518
4.017543
4.01866
4.016724
4.017759
4.013413
4.0121408
4.0123863
4.013006
4.013183
4.0137873
4.012064
4.0269847
4.0317674
3.8989024
4.0150304
3.8354545
